model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
hnp,sweeping,1,115,0.08,95.20000000000003,1,0.01,28,0.28,100,0.00034879360799095594,11537
hnp,sweeping,1,116,0.07936507936507936,95.10000000000004,1,0.01,29,0.29,100,0.00033298347909294535,11637
hnp,sweeping,1,117,0.07874015748031496,97.60000000000004,0,0.0,24,0.24,100,0.0003495217862655409,11737
hnp,sweeping,1,118,0.078125,94.30000000000004,1,0.01,38,0.38,100,0.0011970631976146251,11837
hnp,sweeping,1,119,0.07751937984496124,93.10000000000002,2,0.02,31,0.31,100,0.0005517342178791296,11937
hnp,sweeping,1,120,0.07692307692307693,97.10000000000005,0,0.0,29,0.29,100,0.0008160349464742467,12037
hnp,sweeping,1,121,0.07633587786259542,95.50000000000004,1,0.01,25,0.25,100,0.0011232804667088204,12137
hnp,sweeping,1,122,0.07575757575757576,95.00000000000004,1,0.01,31,0.31,100,0.0006367809459334239,12237
hnp,sweeping,1,123,0.07518796992481203,95.40000000000003,1,0.01,26,0.26,100,0.0004277278894733172,12337
hnp,sweeping,1,124,0.07462686567164178,95.60000000000004,1,0.01,24,0.24,100,0.0003012410691007972,12437
hnp,sweeping,1,125,0.07407407407407407,97.50000000000004,0,0.0,25,0.25,100,0.0003129378864832688,12537
hnp,sweeping,1,126,0.07352941176470588,95.00000000000003,1,0.01,31,0.31,100,0.00032108303530549166,12637
hnp,sweeping,1,127,0.07299270072992702,97.10000000000004,0,0.0,29,0.29,100,0.0002458867168024881,12737
hnp,sweeping,1,128,0.07246376811594203,96.80000000000005,0,0.0,32,0.32,100,0.00037815052033693066,12837
hnp,sweeping,1,129,0.07194244604316546,97.30000000000004,0,0.0,27,0.27,100,0.00040960499216453173,12937
hnp,sweeping,1,130,0.07142857142857142,94.90000000000003,1,0.01,32,0.32,100,0.0003096558729885146,13037
hnp,sweeping,1,131,0.07092198581560284,91.50000000000003,3,0.03,28,0.28,100,0.0002582421034458093,13137
hnp,sweeping,1,132,0.07042253521126761,97.00000000000006,0,0.0,30,0.3,100,0.00022900482435943558,13237
hnp,sweeping,1,133,0.06993006993006992,95.30000000000004,1,0.01,27,0.27,100,0.0002745316448272206,13337
hnp,sweeping,1,134,0.06944444444444445,95.00000000000003,1,0.01,31,0.31,100,0.0005655677581671625,13437
hnp,sweeping,1,135,0.06896551724137931,95.80000000000001,1,0.01,23,0.23,100,0.0004163686772517394,13537
hnp,sweeping,1,136,0.0684931506849315,97.70000000000005,0,0.0,23,0.23,100,0.00045545399872935375,13637
